ID,Geometry,Color Hex,Floors
339fe59b-36d5-4221-a975-fae58665dd5a,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""id"":70,""geometry"":{""type"":""Polygon"",""coordinates"":[[[660937.5395999998,2737221.6612],[660930.8800999997,2737224.0383],[660872.142,2737196.2025000006],[660866.7199999997,2737193.6329999994],[660883.8494999995,2737157.4864000008],[660867.4859999996,2737149.7317999993],[660856.0169000002,2737144.296599999],[660850.4142000005,2737141.6415],[660848.3030000003,2737146.0966],[660846.7333000004,2737149.409],[660836.1328999996,2737171.7775999997],[660835.4256999996,2737173.2698],[660833.3221000005,2737177.8059],[660828.6129000001,2737175.5742000006],[660825.9254999999,2737174.3006999996],[660810.6929000001,2737167.0820000004],[660788.1259000003,2737156.387599999],[660781.1967000002,2737153.1039000005],[660782.1809,2737151.0271000005],[660782.4528000001,2737150.453400001],[660783.4236000003,2737148.4047999997],[660784.0230999999,2737147.1396999992],[660778.7823999999,2737144.6548999995],[660778.1824000003,2737145.921],[660775.9555000002,2737150.620100001],[660775.5939999996,2737150.4487999994],[660773.9210000001,2737149.6559999995],[660773.4255999997,2737149.4211999997],[660772.0181999998,2737148.7543],[660770.4643000001,2737148.0177999996],[660748.9022000004,2737137.7995999996],[660748.4277999997,2737132.7179000005],[660754.0314999996,2737128.6433000006],[660764.0162000004,2737122.116800001],[660774.3131999997,2737116.0952000003],[660782.017,2737112.090399999],[660784.8969999999,2737110.5932],[660794.9704,2737105.9563999996],[660805.2473999998,2737101.7905],[660818.5272000004,2737097.0139000006],[660831.9592000004,2737092.6833999995],[660861.1467000004,2737085.031199999],[660876.4287999999,2737081.7553000003],[660931.2910000002,2737071.3882999998],[661001.6332999999,2737058.0962000005],[661009.9488000004,2737068.8660000004],[660971.3709000004,2737150.2718],[660967.0883999998,2737159.3083999995],[660937.5395999998,2737221.6612]]]},""properties"":{""OBJECTID"":70,""jcb_Plot_Status"":""Active Plot"",""jcb_Heritage_Element"":""N/A"",""jcb_District"":""G1"",""jcb_District_Name"":""G1 - Gateway"",""Plot_Amalgamation_Type"":""A"",""jcb_Superplot_No"":""-"",""jcb_Plot_No"":""G1-MU-06"",""jcb_Plot_No_LU2"":""G1-MUO-04"",""jcb_OldPlot_No"":""G1-MUO-04"",""jcb_Landuse1Prefix"":""MU"",""jcb_LU1Code"":4000,""jcb_LanduseLevel1"":""Mixed Use"",""jcb_Landuse2Prefix"":""MUO"",""jcb_LU2Code"":4003,""jcb_LanduseLevel2"":""Mixed Use Office"",""jcb_LanduseLevel3"":""-"",""jcb_PlotAreaSqMt"":21158.42438039771,""jcb_FAR"":0.9550333066908643,""jcb_GFA"":20207,""jcb_Min_Coverage"":0,""jcb_Max_Coverage"":0.7,""jcb_BlgFootprintArea"":14810.897066,""jcb_MaxNumOfFloors"":1.3643332952726634,""jcb_MaxPermissibleHeight"":""20.5"",""jcb_Min_Build_to_Edge"":0.5,""jcb_Architectural_Character"":null,""jcb_BUAExcludingParking"":22227.7,""jcb_BUAOnlyParking"":16567.74,""jcb_BasementAllowance"":""Yes"",""jcb_BasementNumber"":1,""jcb_GFATownhouses"":0,""jcb_GFAVillas"":0,""jcb_GFAApartment"":0,""GFA_Housing_Complex"":0,""jcb_TotalGFAResidential"":0,""jcb_TotalUnitsResidential"":0,""jcb_ResiTownHouse2Bed"":0,""jcb_ResiTownHouse3Bed"":0,""jcb_ResiTownHouse4Bed"":0,""jcb_ResiTownHouse5Bed"":0,""jcb_ResiVilla3Bed"":0,""jcb_ResiVilla4Bed"":0,""jcb_ResiVilla5Bed"":0,""jcb_ResiVilla6Bed"":0,""jcb_ResiApartmentStudio"":0,""jcb_ResiApartment1Bed"":0,""jcb_ResiApartment2Bed"":0,""jcb_ResiApartment3Bed"":0,""jcb_ResiApartment4Bed"":0,""jcb_GFARetail"":1050.764,""jcb_GFAFnB"":464.76099999999997,""jcb_GFARetail_Complex"":0,""jcb_GFAOffice"":18691.475000000002,""jcb_GFAGasStation"":0,""jcb_GFAConferenceCentre"":0,""jcb_GFAArena"":0,""jcb_GFA_Events"":0,""jcb_GFASocialClub"":0,""jcb_GFA_MultiMedia"":0,""jcb_GFAHotel"":0,""jcb_GFAResort"":0,""jcb_GFAHSMBrandedApartment"":0,""jcb_GFATotalHSS"":0,""jcb_GFAServiced_Housing_Complex"":0,""jcb_TotalHospitalityKeys"":0,""jcb_TotalUnitsHSM"":0,""jcb_HSMBAStudio"":0,""jcb_HSMBA1Bed"":0,""jcb_HSMBA2Bed"":0,""jcb_HSMBA3Bed"":0,""jcb_HSMBA4Bed"":0,""jcb_TotalUnitsHSS"":0,""jcb_HSSVL4Bed"":0,""jcb_HSSVL5Bed"":0,""jcb_HSSVL6Bed"":0,""jcb_GFAMuseums"":0,""jcb_GFACulturalFacilities"":0,""jcb_GFASportsFacility"":0,""jcb_GFAParksNOpenSpace"":0,""jcb_GFAGovernmentFacility"":0,""jcb_GFATrafficPoliceStation"":0,""jcb_GFACivilDefence"":0,""jcb_GFAPostOffice"":0,""jcb_GFAPoliceStation"":0,""jcb_GFAControlCentre"":0,""jcb_GFARedCrecentFacility"":0,""jcb_GFAKindergarten"":0,""jcb_GFASchools"":0,""jcb_GFAHospital"":0,""jcb_GFAGovernmentHospital"":0,""jcb_GFAClinic"":0,""jcb_GFAJummaMosque"":0,""jcb_GFALocalMosque"":0,""jcb_GFAPrayerRoom"":0,""jcb_TotalPopulationResidential"":0,""jcb_TotalPopulationWorkers"":964.8842500000002,""jcb_TotalPopulationHotelGuests"":0,""jcb_TotalPopulationStudents"":0,""jcb_TotaPopulationVisitors"":0,""jcb_TotaPopulationOthers"":90.1737375,""jcb_TotalParkingDemand"":394.47,""jcb_FinalParkingSupply"":0,""jcb_ParkingFloorSpaceProvided"":0,""jcb_ParkingOnPlotAllocation"":394.47,""jcb_NoOfSurfaceParkingProvided"":0,""jcb_NoOfBasementsParkingProvide"":394.47,""jcb_BasementParkingArea"":16567.74,""jcb_NoOfCPBasementLevels"":1,""jcb_AllowableParkingTypology"":""Basement"",""jcb_PCP_Shared_Allocated"":""-"",""jcb_CarParkName"":""NA"",""jcb_NoOfCPBays"":""NA"",""jcb_PotableWaterDemand"":72.95000000000002,""jcb_SewageLoad"":62.00749999999999,""jcb_IrrigationDemand"":28.563872913000004,""jcb_TotalPowerDemand"":4632.5685,""jcb_WasteLoad"":2424.8399999999997,""jcb_SNGasDemand"":0,""Shape_Length"":755.8276443371847,""Shape_Area"":21158.42438039771}}]}",#3357FF,1.0
509e9f7a-0f9d-4e13-b474-3b8567d3665b,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""id"":76,""geometry"":{""type"":""Polygon"",""coordinates"":[[[661052.7006000001,2737188.8136],[661048.4182000002,2737197.850299999],[660985.1617,2737167.873299999],[660989.4441,2737158.8366],[661052.7006000001,2737188.8136]]]},""properties"":{""OBJECTID"":76,""jcb_Plot_Status"":""Active Plot"",""jcb_Heritage_Element"":""N/A"",""jcb_District"":""G1"",""jcb_District_Name"":""G1 - Gateway"",""Plot_Amalgamation_Type"":""A"",""jcb_Superplot_No"":""-"",""jcb_Plot_No"":""G1-OS-02"",""jcb_Plot_No_LU2"":""G1-OS3-02"",""jcb_OldPlot_No"":""G1-R-SK-02"",""jcb_Landuse1Prefix"":""OS"",""jcb_LU1Code"":11000,""jcb_LanduseLevel1"":""Parks and Open Space"",""jcb_Landuse2Prefix"":""OS3"",""jcb_LU2Code"":11003,""jcb_LanduseLevel2"":""Pedestrian Walkway"",""jcb_LanduseLevel3"":""Sikka"",""jcb_PlotAreaSqMt"":700.0035182928709,""jcb_FAR"":0,""jcb_GFA"":0,""jcb_Min_Coverage"":0,""jcb_Max_Coverage"":0,""jcb_BlgFootprintArea"":0,""jcb_MaxNumOfFloors"":0,""jcb_MaxPermissibleHeight"":""0"",""jcb_Min_Build_to_Edge"":0.5,""jcb_Architectural_Character"":null,""jcb_BUAExcludingParking"":0,""jcb_BUAOnlyParking"":0,""jcb_BasementAllowance"":""No"",""jcb_BasementNumber"":0,""jcb_GFATownhouses"":0,""jcb_GFAVillas"":0,""jcb_GFAApartment"":0,""GFA_Housing_Complex"":0,""jcb_TotalGFAResidential"":0,""jcb_TotalUnitsResidential"":0,""jcb_ResiTownHouse2Bed"":0,""jcb_ResiTownHouse3Bed"":0,""jcb_ResiTownHouse4Bed"":0,""jcb_ResiTownHouse5Bed"":0,""jcb_ResiVilla3Bed"":0,""jcb_ResiVilla4Bed"":0,""jcb_ResiVilla5Bed"":0,""jcb_ResiVilla6Bed"":0,""jcb_ResiApartmentStudio"":0,""jcb_ResiApartment1Bed"":0,""jcb_ResiApartment2Bed"":0,""jcb_ResiApartment3Bed"":0,""jcb_ResiApartment4Bed"":0,""jcb_GFARetail"":0,""jcb_GFAFnB"":0,""jcb_GFARetail_Complex"":0,""jcb_GFAOffice"":0,""jcb_GFAGasStation"":0,""jcb_GFAConferenceCentre"":0,""jcb_GFAArena"":0,""jcb_GFA_Events"":0,""jcb_GFASocialClub"":0,""jcb_GFA_MultiMedia"":0,""jcb_GFAHotel"":0,""jcb_GFAResort"":0,""jcb_GFAHSMBrandedApartment"":0,""jcb_GFATotalHSS"":0,""jcb_GFAServiced_Housing_Complex"":0,""jcb_TotalHospitalityKeys"":0,""jcb_TotalUnitsHSM"":0,""jcb_HSMBAStudio"":0,""jcb_HSMBA1Bed"":0,""jcb_HSMBA2Bed"":0,""jcb_HSMBA3Bed"":0,""jcb_HSMBA4Bed"":0,""jcb_TotalUnitsHSS"":0,""jcb_HSSVL4Bed"":0,""jcb_HSSVL5Bed"":0,""jcb_HSSVL6Bed"":0,""jcb_GFAMuseums"":0,""jcb_GFACulturalFacilities"":0,""jcb_GFASportsFacility"":0,""jcb_GFAParksNOpenSpace"":0,""jcb_GFAGovernmentFacility"":0,""jcb_GFATrafficPoliceStation"":0,""jcb_GFACivilDefence"":0,""jcb_GFAPostOffice"":0,""jcb_GFAPoliceStation"":0,""jcb_GFAControlCentre"":0,""jcb_GFARedCrecentFacility"":0,""jcb_GFAKindergarten"":0,""jcb_GFASchools"":0,""jcb_GFAHospital"":0,""jcb_GFAGovernmentHospital"":0,""jcb_GFAClinic"":0,""jcb_GFAJummaMosque"":0,""jcb_GFALocalMosque"":0,""jcb_GFAPrayerRoom"":0,""jcb_TotalPopulationResidential"":0,""jcb_TotalPopulationWorkers"":0,""jcb_TotalPopulationHotelGuests"":0,""jcb_TotalPopulationStudents"":0,""jcb_TotaPopulationVisitors"":0,""jcb_TotaPopulationOthers"":0,""jcb_TotalParkingDemand"":0,""jcb_FinalParkingSupply"":0,""jcb_ParkingFloorSpaceProvided"":0,""jcb_ParkingOnPlotAllocation"":0,""jcb_NoOfSurfaceParkingProvided"":0,""jcb_NoOfBasementsParkingProvide"":0,""jcb_BasementParkingArea"":0,""jcb_NoOfCPBasementLevels"":0,""jcb_AllowableParkingTypology"":""No Parking"",""jcb_PCP_Shared_Allocated"":""-"",""jcb_CarParkName"":""NA"",""jcb_NoOfCPBays"":""NA"",""jcb_PotableWaterDemand"":0.3150015831,""jcb_SewageLoad"":0.26775134563499997,""jcb_IrrigationDemand"":8.400042216,""jcb_TotalPowerDemand"":14.112070922880001,""jcb_WasteLoad"":0,""jcb_SNGasDemand"":0,""Shape_Length"":160.0001656811782,""Shape_Area"":700.0035182928709}}]}",#FF5733,1.5
29460ce9-3d5f-4b1b-a7c8-83c181e8ceec,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""id"":79,""geometry"":{""type"":""Polygon"",""coordinates"":[[[661048.4182000002,2737197.850299999],[661018.8694000002,2737260.2030999996],[661012.2099000001,2737262.5801999997],[660957.9900000002,2737236.8856000006],[660955.6129000001,2737230.2260999996],[660985.1617,2737167.873299999],[661048.4182000002,2737197.850299999]]]},""properties"":{""OBJECTID"":79,""jcb_Plot_Status"":""Active Plot"",""jcb_Heritage_Element"":""N/A"",""jcb_District"":""G1"",""jcb_District_Name"":""G1 - Gateway"",""Plot_Amalgamation_Type"":""A"",""jcb_Superplot_No"":""-"",""jcb_Plot_No"":""G1-MU-01"",""jcb_Plot_No_LU2"":""G1-MU1-01"",""jcb_OldPlot_No"":""G1-MUR-01"",""jcb_Landuse1Prefix"":""MU"",""jcb_LU1Code"":4000,""jcb_LanduseLevel1"":""Mixed Use"",""jcb_Landuse2Prefix"":""MU1"",""jcb_LU2Code"":4001,""jcb_LanduseLevel2"":""Mixed Use Multi Family"",""jcb_LanduseLevel3"":""Apartment"",""jcb_PlotAreaSqMt"":5155.003094887558,""jcb_FAR"":1.6999999999629192,""jcb_GFA"":8763.505261308848,""jcb_Min_Coverage"":0,""jcb_Max_Coverage"":0.7,""jcb_BlgFootprintArea"":3608.5021665,""jcb_MaxNumOfFloors"":2.428571428518456,""jcb_MaxPermissibleHeight"":""20.5"",""jcb_Min_Build_to_Edge"":0.5,""jcb_Architectural_Character"":null,""jcb_BUAExcludingParking"":9639.855787439734,""jcb_BUAOnlyParking"":4639.5027855,""jcb_BasementAllowance"":""No"",""jcb_BasementNumber"":1,""jcb_GFATownhouses"":0,""jcb_GFAVillas"":0,""jcb_GFAApartment"":8150.059893017229,""GFA_Housing_Complex"":0,""jcb_TotalGFAResidential"":8150.059893017229,""jcb_TotalUnitsResidential"":81,""jcb_ResiTownHouse2Bed"":0,""jcb_ResiTownHouse3Bed"":0,""jcb_ResiTownHouse4Bed"":0,""jcb_ResiTownHouse5Bed"":0,""jcb_ResiVilla3Bed"":0,""jcb_ResiVilla4Bed"":0,""jcb_ResiVilla5Bed"":0,""jcb_ResiVilla6Bed"":0,""jcb_ResiApartmentStudio"":14.58,""jcb_ResiApartment1Bed"":28.349999999999998,""jcb_ResiApartment2Bed"":28.349999999999998,""jcb_ResiApartment3Bed"":8.1,""jcb_ResiApartment4Bed"":1.62,""jcb_GFARetail"":438.17526306544244,""jcb_GFAFnB"":175.27010522617698,""jcb_GFARetail_Complex"":0,""jcb_GFAOffice"":0,""jcb_GFAGasStation"":0,""jcb_GFAConferenceCentre"":0,""jcb_GFAArena"":0,""jcb_GFA_Events"":0,""jcb_GFASocialClub"":0,""jcb_GFA_MultiMedia"":0,""jcb_GFAHotel"":0,""jcb_GFAResort"":0,""jcb_GFAHSMBrandedApartment"":0,""jcb_GFATotalHSS"":0,""jcb_GFAServiced_Housing_Complex"":0,""jcb_TotalHospitalityKeys"":0,""jcb_TotalUnitsHSM"":0,""jcb_HSMBAStudio"":0,""jcb_HSMBA1Bed"":0,""jcb_HSMBA2Bed"":0,""jcb_HSMBA3Bed"":0,""jcb_HSMBA4Bed"":0,""jcb_TotalUnitsHSS"":0,""jcb_HSSVL4Bed"":0,""jcb_HSSVL5Bed"":0,""jcb_HSSVL6Bed"":0,""jcb_GFAMuseums"":0,""jcb_GFACulturalFacilities"":0,""jcb_GFASportsFacility"":0,""jcb_GFAParksNOpenSpace"":0,""jcb_GFAGovernmentFacility"":0,""jcb_GFATrafficPoliceStation"":0,""jcb_GFACivilDefence"":0,""jcb_GFAPostOffice"":0,""jcb_GFAPoliceStation"":0,""jcb_GFAControlCentre"":0,""jcb_GFARedCrecentFacility"":0,""jcb_GFAKindergarten"":0,""jcb_GFASchools"":0,""jcb_GFAHospital"":0,""jcb_GFAGovernmentHospital"":0,""jcb_GFAClinic"":0,""jcb_GFAJummaMosque"":0,""jcb_GFALocalMosque"":0,""jcb_GFAPrayerRoom"":0,""jcb_TotalPopulationResidential"":258.39,""jcb_TotalPopulationWorkers"":28.569027151866848,""jcb_TotalPopulationHotelGuests"":0,""jcb_TotalPopulationStudents"":0,""jcb_TotaPopulationVisitors"":0,""jcb_TotaPopulationOthers"":14.61752677586316,""jcb_TotalParkingDemand"":116.28,""jcb_FinalParkingSupply"":0,""jcb_ParkingFloorSpaceProvided"":0,""jcb_ParkingOnPlotAllocation"":116.28000000000002,""jcb_NoOfSurfaceParkingProvided"":5.815647964285735,""jcb_NoOfBasementsParkingProvide"":110.46435203571428,""jcb_BasementParkingArea"":4639.5027855,""jcb_NoOfCPBasementLevels"":1,""jcb_AllowableParkingTypology"":""Surface + Basement"",""jcb_PCP_Shared_Allocated"":""-"",""jcb_CarParkName"":""NA"",""jcb_NoOfCPBays"":""NA"",""jcb_PotableWaterDemand"":67.43,""jcb_SewageLoad"":57.31549999999999,""jcb_IrrigationDemand"":6.959254178250001,""jcb_TotalPowerDemand"":1091.4982181299972,""jcb_WasteLoad"":1051.6206313570617,""jcb_SNGasDemand"":38.4264,""Shape_Length"":282.1422398733049,""Shape_Area"":5155.003094887558}}]}",#33FF57,2.0
e5b686d9-b84f-493b-af10-28d6da7d7772,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""id"":80,""geometry"":{""type"":""Polygon"",""coordinates"":[[[660833.3221000005,2737177.8059],[660835.4256999996,2737173.2698],[660836.1328999996,2737171.7775999997],[660846.7333000004,2737149.409],[660848.3030000003,2737146.0966],[660850.4142000005,2737141.6415],[660856.0169000002,2737144.296599999],[660867.4859999996,2737149.7317999993],[660883.8494999995,2737157.4864000008],[660866.7199999997,2737193.6329999994],[660838.1403000001,2737180.0891999993],[660837.8027999997,2737179.929300001],[660833.3221000005,2737177.8059]]]},""properties"":{""OBJECTID"":80,""jcb_Plot_Status"":""Active Plot"",""jcb_Heritage_Element"":""N/A"",""jcb_District"":""G1"",""jcb_District_Name"":""G1 - Gateway"",""Plot_Amalgamation_Type"":""A"",""jcb_Superplot_No"":""-"",""jcb_Plot_No"":""G1-C-01"",""jcb_Plot_No_LU2"":""G1-C6-01"",""jcb_OldPlot_No"":""G1-CRT-01"",""jcb_Landuse1Prefix"":""C"",""jcb_LU1Code"":2000,""jcb_LanduseLevel1"":""Commercial"",""jcb_Landuse2Prefix"":""C6"",""jcb_LU2Code"":2006,""jcb_LanduseLevel2"":""Retail Complex"",""jcb_LanduseLevel3"":""Neighbourhood Centre"",""jcb_PlotAreaSqMt"":1479.8861647533897,""jcb_FAR"":0.7933028436103989,""jcb_GFA"":1173.997902914188,""jcb_Min_Coverage"":0,""jcb_Max_Coverage"":0.8,""jcb_BlgFootprintArea"":1183.908932,""jcb_MaxNumOfFloors"":0.9916285545129986,""jcb_MaxPermissibleHeight"":""16.5"",""jcb_Min_Build_to_Edge"":0.5,""jcb_Architectural_Character"":null,""jcb_BUAExcludingParking"":1291.3976932056069,""jcb_BUAOnlyParking"":0,""jcb_BasementAllowance"":""No"",""jcb_BasementNumber"":0,""jcb_GFATownhouses"":0,""jcb_GFAVillas"":0,""jcb_GFAApartment"":0,""GFA_Housing_Complex"":0,""jcb_TotalGFAResidential"":0,""jcb_TotalUnitsResidential"":0,""jcb_ResiTownHouse2Bed"":0,""jcb_ResiTownHouse3Bed"":0,""jcb_ResiTownHouse4Bed"":0,""jcb_ResiTownHouse5Bed"":0,""jcb_ResiVilla3Bed"":0,""jcb_ResiVilla4Bed"":0,""jcb_ResiVilla5Bed"":0,""jcb_ResiVilla6Bed"":0,""jcb_ResiApartmentStudio"":0,""jcb_ResiApartment1Bed"":0,""jcb_ResiApartment2Bed"":0,""jcb_ResiApartment3Bed"":0,""jcb_ResiApartment4Bed"":0,""jcb_GFARetail"":0,""jcb_GFAFnB"":0,""jcb_GFARetail_Complex"":1173.997902914188,""jcb_GFAOffice"":0,""jcb_GFAGasStation"":0,""jcb_GFAConferenceCentre"":0,""jcb_GFAArena"":0,""jcb_GFA_Events"":0,""jcb_GFASocialClub"":0,""jcb_GFA_MultiMedia"":0,""jcb_GFAHotel"":0,""jcb_GFAResort"":0,""jcb_GFAHSMBrandedApartment"":0,""jcb_GFATotalHSS"":0,""jcb_GFAServiced_Housing_Complex"":0,""jcb_TotalHospitalityKeys"":0,""jcb_TotalUnitsHSM"":0,""jcb_HSMBAStudio"":0,""jcb_HSMBA1Bed"":0,""jcb_HSMBA2Bed"":0,""jcb_HSMBA3Bed"":0,""jcb_HSMBA4Bed"":0,""jcb_TotalUnitsHSS"":0,""jcb_HSSVL4Bed"":0,""jcb_HSSVL5Bed"":0,""jcb_HSSVL6Bed"":0,""jcb_GFAMuseums"":0,""jcb_GFACulturalFacilities"":0,""jcb_GFASportsFacility"":0,""jcb_GFAParksNOpenSpace"":0,""jcb_GFAGovernmentFacility"":0,""jcb_GFATrafficPoliceStation"":0,""jcb_GFACivilDefence"":0,""jcb_GFAPostOffice"":0,""jcb_GFAPoliceStation"":0,""jcb_GFAControlCentre"":0,""jcb_GFARedCrecentFacility"":0,""jcb_GFAKindergarten"":0,""jcb_GFASchools"":0,""jcb_GFAHospital"":0,""jcb_GFAGovernmentHospital"":0,""jcb_GFAClinic"":0,""jcb_GFAJummaMosque"":0,""jcb_GFALocalMosque"":0,""jcb_GFAPrayerRoom"":0,""jcb_TotalPopulationResidential"":0,""jcb_TotalPopulationWorkers"":23.47995805828376,""jcb_TotalPopulationHotelGuests"":0,""jcb_TotalPopulationStudents"":0,""jcb_TotaPopulationVisitors"":0,""jcb_TotaPopulationOthers"":26.41495281556923,""jcb_TotalParkingDemand"":8.1,""jcb_FinalParkingSupply"":0,""jcb_ParkingFloorSpaceProvided"":0,""jcb_ParkingOnPlotAllocation"":8.1,""jcb_NoOfSurfaceParkingProvided"":8.1,""jcb_NoOfBasementsParkingProvide"":0,""jcb_BasementParkingArea"":0,""jcb_NoOfCPBasementLevels"":0,""jcb_AllowableParkingTypology"":""Surface"",""jcb_PCP_Shared_Allocated"":""-"",""jcb_CarParkName"":""NA"",""jcb_NoOfCPBays"":""NA"",""jcb_PotableWaterDemand"":3.17,""jcb_SewageLoad"":2.6944999999999997,""jcb_IrrigationDemand"":2.2198292474999994,""jcb_TotalPowerDemand"":240.786,""jcb_WasteLoad"":140.87974834970257,""jcb_SNGasDemand"":96,""Shape_Length"":153.95819712916483,""Shape_Area"":1479.8861647533897}}]}",#FF33F5,2.5
aa764c2f-256a-4ae0-925a-b0951eb8ff49,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""id"":88,""geometry"":{""type"":""Polygon"",""coordinates"":[[[661083.5076000001,2737123.8058],[661052.7006000001,2737188.8136],[660989.4441,2737158.8366],[661020.2511,2737093.8288000003],[661083.5076000001,2737123.8058]]]},""properties"":{""OBJECTID"":88,""jcb_Plot_Status"":""Active Plot"",""jcb_Heritage_Element"":""N/A"",""jcb_District"":""G1"",""jcb_District_Name"":""G1 - Gateway"",""Plot_Amalgamation_Type"":""A"",""jcb_Superplot_No"":""-"",""jcb_Plot_No"":""G1-MU-02"",""jcb_Plot_No_LU2"":""G1-MU1-02"",""jcb_OldPlot_No"":""G1-MUR-03"",""jcb_Landuse1Prefix"":""MU"",""jcb_LU1Code"":4000,""jcb_LanduseLevel1"":""Mixed Use"",""jcb_Landuse2Prefix"":""MU1"",""jcb_LU2Code"":4001,""jcb_LanduseLevel2"":""Mixed Use Multi Family"",""jcb_LanduseLevel3"":""Apartment"",""jcb_PlotAreaSqMt"":5035.66733969485,""jcb_FAR"":1.7000003411109694,""jcb_GFA"":8560.636195721368,""jcb_Min_Coverage"":0,""jcb_Max_Coverage"":0.7,""jcb_BlgFootprintArea"":3524.967138,""jcb_MaxNumOfFloors"":2.4285719158728134,""jcb_MaxPermissibleHeight"":""20.5"",""jcb_Min_Build_to_Edge"":0.5,""jcb_Architectural_Character"":null,""jcb_BUAExcludingParking"":9416.699815293507,""jcb_BUAOnlyParking"":4532.100606,""jcb_BasementAllowance"":""No"",""jcb_BasementNumber"":1,""jcb_GFATownhouses"":0,""jcb_GFAVillas"":0,""jcb_GFAApartment"":7961.391662020873,""GFA_Housing_Complex"":0,""jcb_TotalGFAResidential"":7961.391662020873,""jcb_TotalUnitsResidential"":79,""jcb_ResiTownHouse2Bed"":0,""jcb_ResiTownHouse3Bed"":0,""jcb_ResiTownHouse4Bed"":0,""jcb_ResiTownHouse5Bed"":0,""jcb_ResiVilla3Bed"":0,""jcb_ResiVilla4Bed"":0,""jcb_ResiVilla5Bed"":0,""jcb_ResiVilla6Bed"":0,""jcb_ResiApartmentStudio"":14.219999999999999,""jcb_ResiApartment1Bed"":27.65,""jcb_ResiApartment2Bed"":27.65,""jcb_ResiApartment3Bed"":7.9,""jcb_ResiApartment4Bed"":1.58,""jcb_GFARetail"":428.03180978606844,""jcb_GFAFnB"":171.2127239144274,""jcb_GFARetail_Complex"":0,""jcb_GFAOffice"":0,""jcb_GFAGasStation"":0,""jcb_GFAConferenceCentre"":0,""jcb_GFAArena"":0,""jcb_GFA_Events"":0,""jcb_GFASocialClub"":0,""jcb_GFA_MultiMedia"":0,""jcb_GFAHotel"":0,""jcb_GFAResort"":0,""jcb_GFAHSMBrandedApartment"":0,""jcb_GFATotalHSS"":0,""jcb_GFAServiced_Housing_Complex"":0,""jcb_TotalHospitalityKeys"":0,""jcb_TotalUnitsHSM"":0,""jcb_HSMBAStudio"":0,""jcb_HSMBA1Bed"":0,""jcb_HSMBA2Bed"":0,""jcb_HSMBA3Bed"":0,""jcb_HSMBA4Bed"":0,""jcb_TotalUnitsHSS"":0,""jcb_HSSVL4Bed"":0,""jcb_HSSVL5Bed"":0,""jcb_HSSVL6Bed"":0,""jcb_GFAMuseums"":0,""jcb_GFACulturalFacilities"":0,""jcb_GFASportsFacility"":0,""jcb_GFAParksNOpenSpace"":0,""jcb_GFAGovernmentFacility"":0,""jcb_GFATrafficPoliceStation"":0,""jcb_GFACivilDefence"":0,""jcb_GFAPostOffice"":0,""jcb_GFAPoliceStation"":0,""jcb_GFAControlCentre"":0,""jcb_GFARedCrecentFacility"":0,""jcb_GFAKindergarten"":0,""jcb_GFASchools"":0,""jcb_GFAHospital"":0,""jcb_GFAGovernmentHospital"":0,""jcb_GFAClinic"":0,""jcb_GFAJummaMosque"":0,""jcb_GFALocalMosque"":0,""jcb_GFAPrayerRoom"":0,""jcb_TotalPopulationResidential"":252.01,""jcb_TotalPopulationWorkers"":27.907673998051663,""jcb_TotalPopulationHotelGuests"":0,""jcb_TotalPopulationStudents"":0,""jcb_TotaPopulationVisitors"":0,""jcb_TotaPopulationOthers"":14.279141174463243,""jcb_TotalParkingDemand"":112.77,""jcb_FinalParkingSupply"":0,""jcb_ParkingFloorSpaceProvided"":0,""jcb_ParkingOnPlotAllocation"":112.77,""jcb_NoOfSurfaceParkingProvided"":4.86284271428573,""jcb_NoOfBasementsParkingProvide"":107.90715728571429,""jcb_BasementParkingArea"":4532.100606,""jcb_NoOfCPBasementLevels"":1,""jcb_AllowableParkingTypology"":""Surface + Basement"",""jcb_PCP_Shared_Allocated"":""-"",""jcb_CarParkName"":""NA"",""jcb_NoOfCPBays"":""NA"",""jcb_PotableWaterDemand"":65.8,""jcb_SewageLoad"":55.92999999999999,""jcb_IrrigationDemand"":6.798150909000001,""jcb_TotalPowerDemand"":1067.6463423367236,""jcb_WasteLoad"":1027.2763434865642,""jcb_SNGasDemand"":37.4776,""Shape_Length"":283.87620760093137,""Shape_Area"":5035.66733969485}}]}",#33F5FF,3.0
